subjID,gen_correct_pred,MC_correct_pred,human_vs_gpt,exp1_vs_exp2,prob_type,onerule_subtype
49,1,1,0,1,2,-1
49,1,1,0,1,2,-1
49,1,1,0,1,2,-1
49,1,1,0,1,2,-1
49,1,1,0,1,2,-1
49,0,1,0,1,2,-1
49,1,1,0,1,2,-1
49,0,1,0,1,2,-1
50,1,1,0,1,0,0
50,1,1,0,1,0,0
50,1,1,0,1,0,1
50,1,1,0,1,0,1
50,0,0,0,1,0,2
50,0,0,0,1,0,2
50,1,1,0,1,1,-1
50,1,1,0,1,1,-1
50,1,1,0,1,1,-1
50,1,1,0,1,1,-1
50,1,1,0,1,1,-1
50,1,1,0,1,1,-1
50,1,1,0,1,2,-1
50,1,1,0,1,2,-1
50,1,1,0,1,2,-1
50,1,1,0,1,2,-1
50,1,1,0,1,2,-1
50,1,1,0,1,2,-1
50,1,1,0,1,2,-1
50,1,1,0,1,2,-1
50,1,1,0,1,2,-1
50,1,1,0,1,2,-1
51,1,1,0,1,0,0
51,1,1,0,1,0,0
51,1,1,0,1,0,1
51,1,1,0,1,0,1
51,1,1,0,1,0,2
51,1,1,0,1,0,2
51,1,1,0,1,1,-1
51,1,1,0,1,1,-1
51,1,1,0,1,1,-1
51,1,1,0,1,1,-1
51,1,1,0,1,1,-1
51,1,1,0,1,1,-1
51,1,1,0,1,2,-1
51,1,1,0,1,2,-1
51,1,1,0,1,2,-1
51,1,1,0,1,2,-1
51,0,1,0,1,2,-1
51,1,1,0,1,2,-1
51,1,1,0,1,2,-1
51,1,1,0,1,2,-1
51,1,1,0,1,2,-1
51,1,1,0,1,2,-1
52,1,1,0,1,0,0
52,1,1,0,1,0,0
52,1,1,0,1,0,1
52,1,1,0,1,0,1
52,1,1,0,1,0,2
52,1,1,0,1,0,2
52,1,1,0,1,1,-1
52,1,1,0,1,1,-1
52,1,1,0,1,1,-1
52,1,1,0,1,1,-1
52,1,1,0,1,1,-1
52,1,1,0,1,1,-1
52,1,1,0,1,2,-1
52,1,1,0,1,2,-1
52,1,1,0,1,2,-1
52,1,1,0,1,2,-1
52,1,1,0,1,2,-1
52,1,1,0,1,2,-1
52,1,1,0,1,2,-1
52,1,1,0,1,2,-1
52,1,1,0,1,2,-1
52,1,1,0,1,2,-1
53,1,1,0,1,0,0
53,1,1,0,1,0,0
53,1,1,0,1,0,1
53,1,1,0,1,0,1
53,1,1,0,1,0,2
53,0,1,0,1,0,2
53,1,1,0,1,1,-1
53,1,1,0,1,1,-1
53,1,1,0,1,1,-1
53,1,1,0,1,1,-1
53,1,1,0,1,1,-1
53,1,1,0,1,1,-1
53,1,1,0,1,2,-1
53,1,1,0,1,2,-1
53,0,0,0,1,2,-1
53,1,1,0,1,2,-1
53,1,1,0,1,2,-1
53,1,1,0,1,2,-1
53,1,1,0,1,2,-1
53,1,1,0,1,2,-1
53,1,1,0,1,2,-1
53,0,0,0,1,2,-1
54,1,1,0,1,0,0
54,1,1,0,1,0,0
54,1,1,0,1,0,1
54,1,1,0,1,0,1
54,0,0,0,1,0,2
54,0,0,0,1,0,2
54,1,1,0,1,1,-1
54,1,1,0,1,1,-1
54,0,0,0,1,1,-1
54,1,1,0,1,1,-1
54,0,0,0,1,1,-1
54,0,0,0,1,1,-1
54,1,1,0,1,2,-1
54,1,1,0,1,2,-1
54,0,0,0,1,2,-1
54,1,1,0,1,2,-1
54,1,1,0,1,2,-1
54,1,1,0,1,2,-1
54,1,1,0,1,2,-1
54,0,1,0,1,2,-1
54,1,1,0,1,2,-1
54,0,0,0,1,2,-1
55,1,1,0,1,0,0
55,1,1,0,1,0,0
55,1,1,0,1,0,1
55,1,1,0,1,0,1
55,1,1,0,1,0,2
55,1,1,0,1,0,2
55,1,1,0,1,1,-1
55,1,1,0,1,1,-1
55,0,1,0,1,1,-1
55,1,1,0,1,1,-1
55,1,1,0,1,1,-1
55,0,1,0,1,1,-1
55,1,1,0,1,2,-1
55,1,1,0,1,2,-1
55,1,1,0,1,2,-1
55,1,1,0,1,2,-1
55,1,1,0,1,2,-1
55,1,1,0,1,2,-1
55,1,1,0,1,2,-1
55,1,1,0,1,2,-1
55,1,1,0,1,2,-1
55,1,1,0,1,2,-1
56,1,1,0,1,0,0
56,1,1,0,1,0,0
56,1,1,0,1,0,1
56,1,1,0,1,0,1
56,0,0,0,1,0,2
56,0,0,0,1,0,2
56,1,1,0,1,1,-1
56,1,1,0,1,1,-1
56,1,1,0,1,1,-1
56,0,0,0,1,1,-1
56,0,0,0,1,1,-1
56,0,0,0,1,1,-1
56,1,1,0,1,2,-1
56,1,1,0,1,2,-1
56,1,1,0,1,2,-1
56,0,0,0,1,2,-1
56,0,1,0,1,2,-1
56,0,0,0,1,2,-1
56,0,1,0,1,2,-1
56,0,1,0,1,2,-1
56,0,0,0,1,2,-1
56,0,0,0,1,2,-1
57,1,1,0,1,0,0
57,1,1,0,1,0,0
57,1,1,0,1,0,1
57,1,1,0,1,0,1
57,0,0,0,1,0,2
57,0,0,0,1,0,2
57,1,1,0,1,1,-1
57,1,1,0,1,1,-1
57,1,1,0,1,1,-1
57,1,1,0,1,1,-1
57,1,1,0,1,1,-1
57,1,1,0,1,1,-1
57,1,1,0,1,2,-1
57,1,1,0,1,2,-1
57,1,1,0,1,2,-1
57,1,1,0,1,2,-1
57,1,1,0,1,2,-1
57,1,1,0,1,2,-1
57,1,1,0,1,2,-1
57,1,1,0,1,2,-1
57,1,1,0,1,2,-1
57,1,1,0,1,2,-1
58,1,1,0,1,0,0
58,1,1,0,1,0,0
58,1,1,0,1,0,1
58,1,1,0,1,0,1
58,1,1,0,1,0,2
58,0,1,0,1,0,2
58,1,1,0,1,1,-1
58,1,1,0,1,1,-1
58,1,1,0,1,1,-1
58,1,1,0,1,1,-1
58,1,1,0,1,1,-1
58,0,1,0,1,1,-1
58,1,1,0,1,2,-1
58,1,1,0,1,2,-1
58,0,0,0,1,2,-1
58,0,1,0,1,2,-1
58,1,1,0,1,2,-1
58,1,1,0,1,2,-1
58,1,1,0,1,2,-1
58,0,1,0,1,2,-1
58,1,1,0,1,2,-1
58,1,1,0,1,2,-1
59,1,1,0,1,0,0
59,1,1,0,1,0,0
59,1,1,0,1,0,1
59,1,1,0,1,0,1
59,1,1,0,1,0,2
59,1,1,0,1,0,2
59,1,1,0,1,1,-1
59,0,1,0,1,1,-1
59,1,1,0,1,1,-1
59,1,1,0,1,1,-1
59,0,0,0,1,1,-1
59,1,1,0,1,1,-1
59,1,1,0,1,2,-1
59,0,1,0,1,2,-1
59,1,1,0,1,2,-1
59,1,1,0,1,2,-1
59,1,1,0,1,2,-1
59,1,1,0,1,2,-1
59,1,1,0,1,2,-1
59,1,1,0,1,2,-1
59,1,1,0,1,2,-1
59,1,1,0,1,2,-1
60,1,1,0,1,0,0
60,1,1,0,1,0,0
60,1,1,0,1,0,1
60,1,1,0,1,0,1
60,0,0,0,1,0,2
60,0,0,0,1,0,2
60,1,1,0,1,1,-1
60,0,1,0,1,1,-1
60,1,1,0,1,1,-1
60,1,1,0,1,1,-1
60,0,1,0,1,1,-1
60,1,1,0,1,1,-1
60,1,1,0,1,2,-1
60,1,1,0,1,2,-1
60,1,1,0,1,2,-1
60,1,1,0,1,2,-1
60,1,1,0,1,2,-1
60,1,1,0,1,2,-1
60,1,1,0,1,2,-1
60,1,1,0,1,2,-1
60,1,1,0,1,2,-1
60,1,1,0,1,2,-1
61,1,1,0,1,0,0
61,1,1,0,1,0,0
61,1,1,0,1,0,1
61,1,1,0,1,0,1
61,1,1,0,1,0,2
61,1,1,0,1,0,2
61,1,1,0,1,1,-1
61,1,1,0,1,1,-1
61,1,1,0,1,1,-1
61,1,1,0,1,1,-1
61,0,0,0,1,1,-1
61,1,1,0,1,1,-1
61,1,1,0,1,2,-1
61,1,1,0,1,2,-1
61,1,1,0,1,2,-1
61,1,1,0,1,2,-1
61,1,1,0,1,2,-1
61,1,1,0,1,2,-1
61,1,1,0,1,2,-1
61,1,1,0,1,2,-1
61,1,1,0,1,2,-1
61,1,1,0,1,2,-1
62,1,1,0,1,0,0
62,1,1,0,1,0,0
62,1,1,0,1,0,1
62,1,1,0,1,0,1
62,1,1,0,1,0,2
62,1,1,0,1,0,2
62,1,1,0,1,1,-1
62,1,1,0,1,1,-1
62,1,1,0,1,1,-1
62,1,1,0,1,1,-1
62,0,1,0,1,1,-1
62,1,1,0,1,1,-1
62,1,1,0,1,2,-1
62,1,1,0,1,2,-1
62,1,1,0,1,2,-1
62,1,1,0,1,2,-1
62,1,1,0,1,2,-1
62,1,1,0,1,2,-1
62,1,1,0,1,2,-1
62,1,1,0,1,2,-1
62,1,1,0,1,2,-1
62,1,1,0,1,2,-1
63,1,1,0,1,0,0
63,1,1,0,1,0,0
63,1,1,0,1,0,1
63,1,1,0,1,0,1
63,1,1,0,1,0,2
63,0,0,0,1,0,2
63,1,1,0,1,1,-1
63,1,1,0,1,1,-1
63,1,1,0,1,1,-1
63,1,1,0,1,1,-1
63,0,1,0,1,1,-1
63,0,0,0,1,1,-1
63,0,1,0,1,2,-1
63,0,1,0,1,2,-1
63,0,1,0,1,2,-1
63,0,1,0,1,2,-1
63,0,0,0,1,2,-1
63,0,0,0,1,2,-1
63,0,0,0,1,2,-1
63,0,0,0,1,2,-1
63,0,0,0,1,2,-1
63,0,0,0,1,2,-1
64,1,1,0,1,0,0
64,1,1,0,1,0,0
64,1,1,0,1,0,1
64,1,1,0,1,0,1
64,1,1,0,1,0,2
64,1,1,0,1,0,2
64,1,1,0,1,1,-1
64,1,1,0,1,1,-1
64,0,1,0,1,1,-1
64,1,1,0,1,1,-1
64,1,1,0,1,1,-1
64,1,1,0,1,1,-1
64,1,1,0,1,2,-1
64,1,1,0,1,2,-1
64,1,1,0,1,2,-1
64,1,1,0,1,2,-1
64,1,1,0,1,2,-1
64,1,1,0,1,2,-1
64,1,1,0,1,2,-1
64,1,1,0,1,2,-1
64,1,1,0,1,2,-1
64,0,1,0,1,2,-1
65,1,1,0,1,0,0
65,1,1,0,1,0,0
65,1,1,0,1,0,1
65,1,1,0,1,0,1
65,0,0,0,1,0,2
65,0,0,0,1,0,2
65,1,1,0,1,1,-1
65,1,1,0,1,1,-1
65,0,0,0,1,1,-1
65,1,1,0,1,1,-1
65,0,0,0,1,1,-1
65,0,0,0,1,1,-1
65,1,1,0,1,2,-1
65,1,1,0,1,2,-1
65,0,1,0,1,2,-1
65,1,1,0,1,2,-1
65,0,0,0,1,2,-1
65,0,0,0,1,2,-1
65,1,1,0,1,2,-1
65,0,1,0,1,2,-1
65,0,0,0,1,2,-1
65,0,1,0,1,2,-1
66,1,1,0,1,0,0
66,1,1,0,1,0,0
66,1,1,0,1,0,1
66,1,1,0,1,0,1
66,1,1,0,1,0,2
66,1,1,0,1,0,2
66,1,1,0,1,1,-1
66,1,1,0,1,1,-1
66,1,1,0,1,1,-1
66,1,1,0,1,1,-1
66,1,1,0,1,1,-1
66,1,1,0,1,1,-1
66,1,1,0,1,2,-1
66,1,1,0,1,2,-1
66,1,1,0,1,2,-1
66,1,1,0,1,2,-1
66,1,1,0,1,2,-1
66,1,1,0,1,2,-1
66,1,1,0,1,2,-1
66,1,1,0,1,2,-1
66,1,1,0,1,2,-1
66,1,1,0,1,2,-1
67,1,1,0,1,0,0
67,1,1,0,1,0,0
67,1,1,0,1,0,1
67,1,1,0,1,0,1
67,0,0,0,1,0,2
67,0,0,0,1,0,2
67,1,1,0,1,1,-1
67,1,1,0,1,1,-1
67,0,0,0,1,1,-1
67,0,0,0,1,1,-1
67,0,0,0,1,1,-1
67,0,0,0,1,1,-1
67,1,1,0,1,2,-1
67,0,0,0,1,2,-1
67,1,1,0,1,2,-1
67,0,1,0,1,2,-1
67,0,0,0,1,2,-1
67,0,0,0,1,2,-1
67,1,1,0,1,2,-1
67,0,0,0,1,2,-1
67,0,1,0,1,2,-1
67,0,0,0,1,2,-1
68,1,1,0,1,0,0
68,1,1,0,1,0,0
68,1,1,0,1,0,1
68,1,1,0,1,0,1
68,0,0,0,1,0,2
68,1,1,0,1,0,2
68,1,1,0,1,1,-1
68,1,1,0,1,1,-1
68,1,1,0,1,1,-1
68,1,1,0,1,1,-1
68,1,1,0,1,1,-1
68,1,1,0,1,1,-1
68,1,1,0,1,2,-1
68,1,1,0,1,2,-1
68,1,1,0,1,2,-1
68,1,1,0,1,2,-1
68,1,1,0,1,2,-1
68,1,1,0,1,2,-1
68,1,1,0,1,2,-1
68,1,1,0,1,2,-1
68,1,1,0,1,2,-1
68,1,1,0,1,2,-1
69,1,1,0,1,0,0
69,1,1,0,1,0,0
69,1,1,0,1,0,1
69,1,1,0,1,0,1
69,1,1,0,1,0,2
69,1,1,0,1,0,2
69,1,1,0,1,1,-1
69,1,1,0,1,1,-1
69,1,1,0,1,1,-1
69,1,1,0,1,1,-1
69,1,1,0,1,1,-1
69,1,1,0,1,1,-1
69,1,1,0,1,2,-1
69,0,1,0,1,2,-1
69,1,1,0,1,2,-1
69,1,1,0,1,2,-1
69,1,1,0,1,2,-1
69,1,1,0,1,2,-1
69,1,1,0,1,2,-1
69,1,1,0,1,2,-1
69,1,1,0,1,2,-1
69,1,1,0,1,2,-1
70,1,1,0,1,0,0
70,1,1,0,1,0,0
70,1,1,0,1,0,1
70,1,1,0,1,0,1
70,1,1,0,1,0,2
70,1,1,0,1,0,2
70,1,1,0,1,1,-1
70,1,1,0,1,1,-1
70,1,1,0,1,1,-1
70,1,1,0,1,1,-1
70,1,1,0,1,1,-1
70,1,1,0,1,1,-1
70,1,1,0,1,2,-1
70,1,1,0,1,2,-1
70,1,1,0,1,2,-1
70,1,1,0,1,2,-1
70,1,1,0,1,2,-1
70,1,1,0,1,2,-1
70,1,1,0,1,2,-1
70,1,1,0,1,2,-1
70,1,1,0,1,2,-1
70,1,1,0,1,2,-1
71,1,1,0,1,0,0
71,1,1,0,1,0,0
71,1,1,0,1,0,1
71,1,1,0,1,0,1
71,1,1,0,1,0,2
71,1,1,0,1,0,2
71,1,1,0,1,1,-1
71,1,1,0,1,1,-1
71,1,1,0,1,1,-1
71,0,1,0,1,1,-1
71,1,1,0,1,1,-1
71,1,1,0,1,1,-1
71,1,1,0,1,2,-1
71,1,1,0,1,2,-1
71,1,1,0,1,2,-1
71,1,1,0,1,2,-1
71,1,1,0,1,2,-1
71,1,1,0,1,2,-1
71,1,1,0,1,2,-1
71,1,0,0,1,2,-1
71,1,1,0,1,2,-1
71,1,1,0,1,2,-1
72,1,1,0,1,0,0
72,1,1,0,1,0,0
72,1,1,0,1,0,1
72,1,1,0,1,0,1
72,1,1,0,1,0,2
72,1,1,0,1,0,2
72,1,1,0,1,1,-1
72,1,1,0,1,1,-1
72,1,1,0,1,1,-1
72,1,1,0,1,1,-1
72,1,1,0,1,1,-1
72,1,1,0,1,1,-1
72,1,1,0,1,2,-1
72,1,1,0,1,2,-1
72,1,1,0,1,2,-1
72,1,1,0,1,2,-1
72,1,1,0,1,2,-1
72,1,1,0,1,2,-1
72,1,1,0,1,2,-1
72,1,1,0,1,2,-1
72,1,1,0,1,2,-1
72,1,1,0,1,2,-1
73,1,1,0,1,0,0
73,1,1,0,1,0,0
73,1,1,0,1,0,1
73,1,1,0,1,0,1
73,0,0,0,1,0,2
73,0,0,0,1,0,2
73,1,1,0,1,1,-1
73,1,1,0,1,1,-1
73,0,1,0,1,1,-1
73,1,1,0,1,1,-1
73,0,0,0,1,1,-1
73,0,1,0,1,1,-1
73,1,1,0,1,2,-1
73,1,1,0,1,2,-1
73,1,1,0,1,2,-1
73,1,1,0,1,2,-1
73,0,1,0,1,2,-1
73,1,1,0,1,2,-1
73,0,0,0,1,2,-1
73,0,1,0,1,2,-1
73,0,0,0,1,2,-1
73,1,1,0,1,2,-1
74,1,1,0,1,0,0
74,1,1,0,1,0,0
74,1,1,0,1,0,1
74,1,1,0,1,0,1
74,1,1,0,1,0,2
74,1,1,0,1,0,2
74,1,1,0,1,1,-1
74,1,1,0,1,1,-1
74,1,1,0,1,1,-1
74,1,1,0,1,1,-1
74,1,1,0,1,1,-1
74,1,1,0,1,1,-1
74,1,1,0,1,2,-1
74,1,1,0,1,2,-1
74,1,1,0,1,2,-1
74,1,1,0,1,2,-1
74,1,1,0,1,2,-1
74,1,1,0,1,2,-1
74,1,1,0,1,2,-1
74,1,1,0,1,2,-1
74,1,1,0,1,2,-1
74,0,1,0,1,2,-1
75,1,1,0,1,0,0
75,1,1,0,1,0,0
75,1,1,0,1,0,1
75,1,1,0,1,0,1
75,0,0,0,1,0,2
75,0,0,0,1,0,2
75,1,1,0,1,1,-1
75,1,1,0,1,1,-1
75,1,1,0,1,1,-1
75,1,1,0,1,1,-1
75,1,1,0,1,1,-1
75,1,1,0,1,1,-1
75,1,1,0,1,2,-1
75,1,1,0,1,2,-1
75,1,1,0,1,2,-1
75,1,1,0,1,2,-1
75,1,1,0,1,2,-1
75,1,1,0,1,2,-1
75,1,1,0,1,2,-1
75,1,1,0,1,2,-1
75,1,1,0,1,2,-1
75,1,1,0,1,2,-1
76,1,1,0,1,0,0
76,1,1,0,1,0,0
76,1,1,0,1,0,1
76,1,1,0,1,0,1
76,0,0,0,1,0,2
76,0,0,0,1,0,2
76,1,1,0,1,1,-1
76,0,0,0,1,1,-1
76,0,0,0,1,1,-1
76,0,0,0,1,1,-1
76,0,1,0,1,1,-1
76,0,0,0,1,1,-1
76,1,1,0,1,2,-1
76,1,1,0,1,2,-1
76,0,0,0,1,2,-1
76,0,0,0,1,2,-1
76,0,1,0,1,2,-1
76,0,0,0,1,2,-1
76,1,1,0,1,2,-1
76,0,0,0,1,2,-1
76,0,0,0,1,2,-1
76,0,0,0,1,2,-1
77,1,1,0,1,0,0
77,1,1,0,1,0,0
77,1,1,0,1,0,1
77,1,1,0,1,0,1
77,1,1,0,1,0,2
77,1,1,0,1,0,2
77,1,1,0,1,1,-1
77,1,1,0,1,1,-1
77,1,1,0,1,1,-1
77,1,1,0,1,1,-1
77,1,1,0,1,1,-1
77,1,1,0,1,1,-1
77,1,1,0,1,2,-1
77,1,1,0,1,2,-1
77,1,1,0,1,2,-1
77,1,1,0,1,2,-1
77,1,1,0,1,2,-1
77,1,1,0,1,2,-1
77,1,1,0,1,2,-1
77,1,1,0,1,2,-1
77,1,1,0,1,2,-1
77,1,1,0,1,2,-1
78,1,1,0,1,0,0
78,1,1,0,1,0,0
78,1,1,0,1,0,1
78,1,1,0,1,0,1
78,1,1,0,1,0,2
78,1,1,0,1,0,2
78,1,1,0,1,1,-1
78,1,1,0,1,1,-1
78,1,1,0,1,1,-1
78,1,1,0,1,1,-1
78,1,1,0,1,1,-1
78,1,1,0,1,1,-1
78,1,1,0,1,2,-1
78,1,1,0,1,2,-1
78,1,1,0,1,2,-1
78,1,1,0,1,2,-1
78,1,1,0,1,2,-1
78,1,1,0,1,2,-1
78,1,1,0,1,2,-1
78,1,1,0,1,2,-1
78,1,1,0,1,2,-1
78,1,1,0,1,2,-1
79,1,1,0,1,0,0
79,1,1,0,1,0,0
79,1,1,0,1,0,1
79,0,0,0,1,0,1
79,1,1,0,1,0,2
79,1,1,0,1,0,2
79,0,1,0,1,1,-1
79,0,1,0,1,1,-1
79,0,0,0,1,1,-1
79,1,1,0,1,1,-1
79,0,0,0,1,1,-1
79,0,0,0,1,1,-1
79,0,1,0,1,2,-1
79,0,0,0,1,2,-1
79,1,1,0,1,2,-1
79,1,1,0,1,2,-1
79,0,1,0,1,2,-1
79,1,1,0,1,2,-1
79,0,0,0,1,2,-1
79,0,0,0,1,2,-1
79,0,0,0,1,2,-1
79,0,0,0,1,2,-1
80,1,1,0,1,0,0
80,1,1,0,1,0,0
80,1,1,0,1,0,1
80,1,1,0,1,0,1
80,1,1,0,1,0,2
80,1,1,0,1,0,2
80,1,1,0,1,1,-1
80,1,1,0,1,1,-1
80,1,1,0,1,1,-1
80,0,0,0,1,1,-1
80,1,1,0,1,1,-1
80,1,1,0,1,1,-1
80,1,1,0,1,2,-1
80,1,1,0,1,2,-1
80,1,1,0,1,2,-1
80,1,1,0,1,2,-1
80,1,1,0,1,2,-1
80,1,1,0,1,2,-1
80,0,1,0,1,2,-1
80,0,1,0,1,2,-1
80,1,1,0,1,2,-1
80,1,1,0,1,2,-1
81,1,1,0,1,0,0
81,1,1,0,1,0,0
81,1,1,0,1,0,1
81,1,1,0,1,0,1
81,0,1,0,1,0,2
81,1,1,0,1,0,2
81,1,1,0,1,1,-1
81,1,1,0,1,1,-1
81,0,1,0,1,1,-1
81,1,1,0,1,1,-1
81,0,1,0,1,1,-1
81,1,1,0,1,1,-1
81,1,1,0,1,2,-1
81,1,1,0,1,2,-1
81,0,1,0,1,2,-1
81,1,1,0,1,2,-1
81,0,0,0,1,2,-1
81,0,1,0,1,2,-1
81,1,1,0,1,2,-1
81,0,1,0,1,2,-1
81,0,1,0,1,2,-1
81,1,1,0,1,2,-1
82,1,1,0,1,0,0
82,1,1,0,1,0,0
82,1,1,0,1,0,1
82,1,1,0,1,0,1
82,1,1,0,1,0,2
82,1,1,0,1,0,2
82,1,1,0,1,1,-1
82,0,1,0,1,1,-1
82,0,0,0,1,1,-1
82,1,1,0,1,1,-1
82,0,0,0,1,1,-1
82,0,1,0,1,1,-1
82,0,0,0,1,2,-1
82,0,0,0,1,2,-1
82,1,1,0,1,2,-1
82,0,0,0,1,2,-1
82,0,1,0,1,2,-1
82,0,0,0,1,2,-1
82,0,0,0,1,2,-1
82,0,0,0,1,2,-1
82,0,0,0,1,2,-1
82,0,0,0,1,2,-1
83,1,1,0,1,0,0
83,1,1,0,1,0,0
83,1,1,0,1,0,1
83,1,1,0,1,0,1
83,1,1,0,1,0,2
83,1,1,0,1,0,2
83,1,1,0,1,1,-1
83,1,1,0,1,1,-1
83,1,1,0,1,1,-1
83,1,1,0,1,1,-1
83,0,1,0,1,1,-1
83,1,1,0,1,1,-1
83,1,1,0,1,2,-1
83,1,1,0,1,2,-1
83,1,1,0,1,2,-1
83,0,1,0,1,2,-1
83,1,1,0,1,2,-1
83,1,1,0,1,2,-1
83,0,1,0,1,2,-1
83,1,1,0,1,2,-1
83,1,1,0,1,2,-1
83,1,1,0,1,2,-1
84,1,1,0,1,0,0
84,1,1,0,1,0,0
84,1,1,0,1,0,1
84,1,1,0,1,0,1
84,1,1,0,1,0,2
84,1,1,0,1,0,2
84,1,1,0,1,1,-1
84,1,1,0,1,1,-1
84,1,1,0,1,1,-1
84,1,1,0,1,1,-1
84,0,1,0,1,1,-1
84,1,1,0,1,1,-1
84,1,1,0,1,2,-1
84,1,1,0,1,2,-1
84,1,1,0,1,2,-1
84,1,1,0,1,2,-1
84,1,1,0,1,2,-1
84,1,1,0,1,2,-1
84,1,1,0,1,2,-1
84,1,1,0,1,2,-1
84,0,1,0,1,2,-1
84,0,0,0,1,2,-1
85,1,1,0,1,0,0
85,1,1,0,1,0,0
85,1,1,0,1,0,1
85,1,1,0,1,0,1
85,0,0,0,1,0,2
85,1,1,0,1,0,2
85,1,1,0,1,1,-1
85,1,1,0,1,1,-1
85,1,1,0,1,1,-1
85,1,1,0,1,1,-1
85,0,0,0,1,1,-1
85,1,1,0,1,1,-1
85,1,1,0,1,2,-1
85,1,1,0,1,2,-1
85,1,1,0,1,2,-1
85,1,1,0,1,2,-1
85,1,1,0,1,2,-1
85,1,1,0,1,2,-1
85,1,1,0,1,2,-1
85,1,1,0,1,2,-1
85,1,1,0,1,2,-1
85,1,1,0,1,2,-1
86,1,1,0,1,0,0
86,1,1,0,1,0,0
86,1,1,0,1,0,1
86,1,1,0,1,0,1
86,1,1,0,1,0,2
86,1,1,0,1,0,2
86,1,1,0,1,1,-1
86,1,1,0,1,1,-1
86,1,1,0,1,1,-1
86,1,1,0,1,1,-1
86,0,0,0,1,1,-1
86,0,1,0,1,1,-1
86,1,1,0,1,2,-1
86,1,1,0,1,2,-1
86,0,1,0,1,2,-1
86,0,0,0,1,2,-1
86,0,1,0,1,2,-1
86,0,1,0,1,2,-1
86,0,0,0,1,2,-1
86,0,0,0,1,2,-1
86,0,0,0,1,2,-1
86,0,0,0,1,2,-1
87,1,1,0,1,0,0
87,1,1,0,1,0,0
87,1,1,0,1,0,1
87,1,1,0,1,0,1
87,1,1,0,1,0,2
87,1,1,0,1,0,2
87,1,1,0,1,1,-1
87,1,1,0,1,1,-1
87,1,1,0,1,1,-1
87,0,0,0,1,1,-1
87,0,0,0,1,1,-1
87,0,0,0,1,1,-1
87,1,1,0,1,2,-1
87,1,1,0,1,2,-1
87,0,1,0,1,2,-1
87,0,0,0,1,2,-1
87,0,0,0,1,2,-1
87,0,0,0,1,2,-1
87,0,1,0,1,2,-1
87,0,0,0,1,2,-1
87,0,0,0,1,2,-1
87,0,0,0,1,2,-1
88,1,1,0,1,0,0
88,1,1,0,1,0,0
88,1,1,0,1,0,1
88,1,1,0,1,0,1
88,1,1,0,1,0,2
88,1,1,0,1,0,2
88,1,1,0,1,1,-1
88,1,1,0,1,1,-1
88,0,0,0,1,1,-1
88,1,1,0,1,1,-1
88,0,0,0,1,1,-1
88,0,0,0,1,1,-1
88,0,1,0,1,2,-1
88,0,1,0,1,2,-1
88,0,0,0,1,2,-1
88,0,0,0,1,2,-1
88,0,0,0,1,2,-1
88,0,1,0,1,2,-1
88,0,0,0,1,2,-1
88,0,0,0,1,2,-1
88,0,0,0,1,2,-1
88,0,0,0,1,2,-1
89,1,1,0,1,0,0
89,1,1,0,1,0,0
89,1,1,0,1,0,1
89,1,1,0,1,0,1
89,1,1,0,1,0,2
89,1,1,0,1,0,2
89,1,1,0,1,1,-1
89,1,1,0,1,1,-1
89,1,1,0,1,1,-1
89,1,1,0,1,1,-1
89,1,1,0,1,1,-1
89,1,1,0,1,1,-1
89,1,1,0,1,2,-1
89,1,1,0,1,2,-1
89,1,1,0,1,2,-1
89,1,1,0,1,2,-1
89,1,1,0,1,2,-1
89,1,1,0,1,2,-1
89,1,1,0,1,2,-1
89,1,0,0,1,2,-1
89,1,1,0,1,2,-1
89,1,1,0,1,2,-1
90,1,1,0,1,0,0
90,1,1,0,1,0,0
90,1,1,0,1,0,1
90,1,1,0,1,0,1
90,1,1,0,1,0,2
90,1,1,0,1,0,2
90,1,1,0,1,1,-1
90,1,1,0,1,1,-1
90,1,1,0,1,1,-1
90,1,1,0,1,1,-1
90,1,1,0,1,1,-1
90,1,1,0,1,1,-1
90,1,1,0,1,2,-1
90,1,1,0,1,2,-1
90,1,1,0,1,2,-1
90,1,1,0,1,2,-1
90,1,1,0,1,2,-1
90,1,1,0,1,2,-1
90,1,1,0,1,2,-1
90,1,1,0,1,2,-1
90,1,1,0,1,2,-1
90,1,1,0,1,2,-1
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
43,1,1,1,1,0,0
